ticker,1120,1216,1299,2015,2308,2318,2330,2454,2882,2884,2892,3690,373220,600900,6098,6501,660,6669,6758,700,7203,8306,8316,9020,9022,9502,968,9988,AAPL,ABBN,ABBV,ACA,ACM,ACN,ADP,ADSK,AFRM,AI,AIR,ALV,AMAT,AMD,AMZN,ASML,AVGO,AXON,AXP,AZN,BE,BKNG,BLK,BURL,CASY,CBA,CM,COHR,COST,CRDO,CRM,CS,CSCO,CSL,CVX,CW,DIS,DLR,ECL,EDP,EDPR,EL,ELET3,EME,ENPH,EQIX,EQTL3,ETN,FIX,FLEX,FNF,FSLR,FTI,GE,GEV,GILD,GOOG,GOOGL,GS,GWRE,HD,HDFCBANK,HSBA,IBE,IBKR,IBM,ICICIBANK,INFY,INSM,INTU,ITUB4,JHG,JLL,JNJ,JPM,KMB,KO,LIN,LLY,M&M,MA,MCD,META,MS,MSFT,NDX1,NESN,NFLX,NHPC,NOVN,NOVO B,NOW,NPI,NPN,NVDA,NXT,OGS,OKE,OKTA,ORA,ORCL,ORSTED,OSK,OVV,PG,PLTR,PSTG,QCOM,RBA,REGN,REL,RELIANCE,RKLB,ROG,RPM,RY,SAP,SCHW,SFM,SGI,SHOP,SHW,SIE,SOFI,SPGI,SSE,SU,SUZLON,THC,TPR,TSLA,TTE,TXN,ULVR,UNM,USFD,V,VICI,VNA,VWS,VZ,WMT,WSP,XOM,XYL,ZTS,ZURN,ZWS
PSTG,0.0000192421,-0.0000059959,0.0000321022,0.0000821322,0.0000480180,0.0000105996,-0.0000068572,-0.0000075092,0.0000148572,-0.0000254637,0.0000022562,-0.0000246782,0.0000245187,-0.0000197309,0.0000492274,0.0000616656,-0.0000319787,0.0000736406,0.0000936543,0.0000455267,0.0000463994,0.0000503841,0.0000274488,-0.0000026722,0.0000278120,-0.0000319347,-0.0000025169,-0.0000137321,0.0001117905,0.0001014956,-0.0000116421,0.0000583644,0.0000989509,0.0000870207,0.0000157733,0.0000923656,0.0003876024,0.0000099499,0.0000869292,0.0000303768,0.0002225997,0.0002802056,0.0001368838,0.0002105106,0.0002769923,0.0001872824,0.0001221203,-0.0000443088,0.0004433679,0.0000480254,0.0000972038,0.0002517717,-0.0000397694,0.0000365004,0.0000422457,0.0004097220,0.0000040575,0.0005568042,0.0001513607,0.0000215428,0.0001018920,-0.0000030166,0.0000325512,0.0001175451,0.0000728415,0.0000813780,0.0000080520,-0.0000073662,0.0000363166,0.0000699025,0.0000645669,0.0001825458,0.0000634021,0.0000483304,0.0000670194,0.0001893905,0.0002573232,0.0002841935,-0.0000019432,0.0002472374,0.0000936967,0.0000999318,0.0002331622,-0.0000073274,0.0001322906,0.0001348051,0.0001342536,0.0000672466,0.0000499031,-0.0000181891,0.0000467241,-0.0000386404,0.0001798321,0.0000729956,-0.0000043917,0.0000342196,-0.0000091055,0.0000536746,0.0000558837,0.0001365485,0.0000968031,-0.0000462911,0.0000804026,-0.0000323838,-0.0000595779,0.0000177346,-0.0000136517,0.0000029195,0.0000552720,-0.0000561485,0.0001827782,0.0001148157,0.0001010142,0.0000723857,-0.0000259226,0.0000473666,0.0000352896,-0.0000155935,0.0000568029,0.0001510841,0.0000166546,0.0001003796,0.0002024124,0.0001789521,-0.0000265594,0.0000841697,0.0001794788,0.0000741337,0.0002516220,0.0000857765,0.0001737411,0.0001230681,-0.0000254975,0.0002560688,0.0005409095,0.0001253554,0.0000199156,-0.0000020390,-0.0000416347,-0.0000042502,0.0003155304,0.0000114578,0.0000707570,0.0000417818,0.0000642618,0.0000500946,-0.0000459279,0.0001202200,0.0002962687,0.0000146770,0.0001476037,0.0003377564,0.0000369230,-0.0000143505,0.0001630495,-0.0000190442,0.0000408311,0.0002210944,0.0002456109,0.0000505972,0.0001022268,-0.0000707935,0.0000235364,0.0000326545,0.0000507692,-0.0000244468,-0.0000397810,0.0001318552,-0.0000548844,-0.0000130405,0.0000335934,0.0000052158,0.0001084812,0.0000076063,-0.0000007555,0.0001119611
QCOM,0.0000746329,0.0000067906,0.0000584350,0.0000671258,0.0000203347,0.0000559141,0.0000253890,-0.0000014536,-0.0000115765,-0.0000095087,0.0000138468,0.0000968780,0.0000463744,0.0000063669,0.0000295424,0.0000131294,0.0001379683,0.0000407727,0.0000586516,0.0000442638,0.0000438987,0.0000645156,0.0000586707,-0.0000117722,-0.0000244127,0.0000036813,0.0001397172,0.0001149778,0.0000728741,0.0000640931,0.0000364499,0.0000215658,0.0000467219,0.0000977635,0.0000146124,0.0000624064,0.0001794079,0.0000143234,0.0000475894,-0.0000186835,0.0002333036,0.0001875120,0.0000656436,0.0001372952,0.0001457148,-0.0000176070,0.0000972768,0.0000151427,0.0002448914,0.0000397650,0.0000738965,0.0001618583,-0.0000025717,-0.0000084504,0.0000158197,0.0001477842,-0.0000005213,0.0002056803,0.0000929007,-0.0000070240,0.0000423857,-0.0000194831,0.0000617530,0.0000553838,0.0000834076,0.0000441286,0.0000251122,0.0000356646,0.0000732842,0.0000399077,0.0000173802,0.0000571404,0.0001993143,0.0000352235,0.0000434520,0.0000716201,0.0000613575,0.0001336378,0.0000559263,0.0001306231,0.0000432980,0.0000393477,0.0000628989,0.0000663087,0.0000702103,0.0000688943,0.0000872785,0.0000104937,0.0000806208,0.0000049287,0.0000512091,-0.0000255695,0.0000743700,0.0000819948,0.0000031862,0.0000204841,0.0000271363,0.0000622527,0.0000205669,0.0000898279,0.0000951285,0.0000229792,0.0000600841,0.0000308910,0.0000030656,0.0000478233,0.0001542545,0.0000278544,0.0000463101,0.0000080270,0.0000451955,0.0000773729,0.0000024317,-0.0000041245,-0.0000109549,0.0000059081,0.0000283120,0.0000258356,0.0000785720,0.0000919861,0.0000171845,0.0000679380,0.0001083155,0.0001298456,0.0000172176,0.0000672016,0.0000758272,0.0000568892,0.0000450201,0.0000422866,0.0001166222,0.0001224353,0.0000247215,0.0000822069,0.0001253554,0.0003298419,0.0000123064,0.0001301923,-0.0000122184,0.0000053495,0.0000358331,0.0000191813,0.0000740280,0.0000248357,0.0000349782,0.0000390669,-0.0000099493,0.0000806178,0.0001100695,0.0000551749,0.0000848643,0.0001157865,-0.0000009973,0.0000086810,0.0000812764,-0.0000082035,0.0000235229,0.0001342187,0.0002214186,0.0000405423,0.0001758025,-0.0000108912,0.0000263482,0.0000287581,0.0000588732,0.0000219452,0.0000217082,0.0000582945,0.0000231278,-0.0000061371,-0.0000005441,0.0000415567,0.0000523197,0.0000641395,-0.0000082549,0.0000632895
RBA,-0.0000199595,-0.0000008179,0.0000163806,0.0000468974,0.0000221406,0.0000108845,0.0000162153,0.0000149555,0.0000356016,0.0000262427,0.0000113842,-0.0000031263,-0.0000048524,0.0000012428,0.0000218481,-0.0000159013,-0.0000026483,0.0000686862,0.0000036118,-0.0000050706,-0.0000206417,-0.0000025731,-0.0000077893,0.0000045431,-0.0000123440,-0.0000142530,-0.0000031848,-0.0000128081,-0.0000080074,0.0000230671,0.0000193984,0.0000175203,0.0000375670,-0.0000002848,0.0000255434,0.0000060164,0.0000336505,0.0000153525,0.0000155509,0.0000151924,0.0000118689,0.0000268767,0.0000116969,0.0000283851,-0.0000057686,0.0000426780,0.0000412895,0.0000142663,0.0000957018,0.0000035273,0.0000444340,0.0000251308,0.0000038468,0.0000075588,0.0000166409,-0.0000227566,0.0000172595,0.0000087944,-0.0000170523,0.0000269358,0.0000144765,-0.0000138705,-0.0000004048,0.0000423968,0.0000350362,0.0000113001,0.0000191066,-0.0000328698,-0.0000552630,0.0000150830,0.0000147787,0.0000192999,0.0000560495,0.0000110286,0.0000062822,0.0000223988,0.0000390247,0.0000179510,0.0000180039,-0.0000296872,0.0000144402,0.0000223896,0.0000229894,0.0000237278,0.0000034607,0.0000018062,0.0000338398,-0.0000294347,0.0000167750,-0.0000123400,0.0000284120,-0.0000035335,0.0000494332,-0.0000101356,-0.0000199796,0.0000067489,0.0000017785,-0.0000166773,0.0000220829,0.0000473622,0.0000245432,0.0000071896,0.0000258663,0.0000003370,0.0000078061,0.0000169397,0.0000017678,-0.0000196511,0.0000371262,0.0000119184,-0.0000051888,0.0000375754,0.0000088160,-0.0000023625,-0.0000027428,0.0000174491,0.0000007056,0.0000134151,0.0000363113,-0.0000125308,-0.0000195211,0.0000110369,-0.0000055912,-0.0000180378,0.0000033626,0.0000147416,-0.0000190674,0.0000123635,-0.0000159250,-0.0001022341,0.0000316878,0.0000223344,0.0000061918,0.0000806411,0.0000199156,0.0000123064,0.0001224046,0.0000033324,0.0000228308,-0.0000106769,0.0000609265,0.0000011110,0.0000367813,0.0000221395,0.0000244087,0.0000295694,0.0000264550,0.0000375359,0.0000388157,0.0000260997,0.0000184005,0.0000505395,0.0000337405,-0.0000237713,0.0000199320,-0.0000136770,0.0000316756,0.0000287353,0.0000157848,-0.0000195234,0.0000041328,0.0000139041,0.0000318409,0.0000273415,0.0000309394,0.0000122820,-0.0000045961,-0.0000399008,0.0000129361,0.0000096958,0.0000481446,-0.0000004911,0.0000293890,0.0000168165,0.0000162010,0.0000299675
REGN,0.0001144638,0.0000139253,0.0000243365,0.0000188585,0.0000056206,0.0000506714,0.0000029386,-0.0000497256,0.0000164058,0.0000051475,-0.0000067506,-0.0000027457,-0.0000839637,0.0000146254,-0.0000119508,-0.0000627361,0.0000335653,-0.0001075021,0.0000425570,0.0000137312,-0.0000107023,0.0000066785,-0.0000112908,0.0000014246,-0.0000170911,0.0000042103,0.0001395325,0.0000071847,0.0000138101,0.0000528175,0.0001516169,0.0000083418,0.0000249870,0.0000610402,0.0000226440,0.0000292799,0.0001207873,0.0000051482,0.0000279458,-0.0000190694,0.0001365695,0.0000320409,0.0000036089,0.0000588687,-0.0000054794,-0.0000927254,0.0000880872,0.0000503253,0.0000628557,0.0000428053,0.0000535542,0.0000443293,-0.0000015551,-0.0000069738,0.0000237977,0.0001098504,-0.0000008372,-0.0000018329,0.0000333095,-0.0000121081,0.0000322279,-0.0000057187,0.0000338349,-0.0000185253,0.0000368944,0.0000311732,0.0000322697,0.0000237528,0.0000564954,0.0000875998,-0.0000087206,0.0000135296,0.0000967961,0.0000381229,0.0000227107,0.0000356281,0.0000288020,0.0000304149,0.0000593791,0.0000276520,-0.0000363039,0.0000019524,-0.0000239593,0.0001590026,0.0000313715,0.0000310690,0.0000397218,-0.0000259690,0.0000673058,0.0000203669,0.0000125926,0.0000065618,-0.0000042599,0.0000447158,0.0000258618,-0.0000009525,0.0000894765,0.0000437092,-0.0000179813,0.0000716265,0.0000845440,0.0000479427,0.0000336893,0.0000650911,0.0000302569,0.0000362865,0.0001903868,0.0000252188,0.0000400992,0.0000311639,0.0000356493,0.0000350293,0.0000105415,-0.0000009580,0.0000226089,-0.0000581438,0.0000744335,0.0000396260,0.0001157481,0.0000239743,0.0000244876,0.0000385202,0.0000441741,0.0000497954,0.0000185137,0.0000352570,0.0000093642,-0.0000013106,0.0000619171,0.0001611524,0.0000772635,0.0000423189,0.0000378089,0.0000382704,-0.0000020390,0.0001301923,0.0000033324,0.0004760116,-0.0000027957,0.0000178098,0.0000321660,0.0000520116,0.0000792971,0.0000145480,-0.0000272903,-0.0000218068,-0.0000206809,0.0000875553,0.0000582031,0.0000517412,0.0000453783,0.0000079029,0.0000366906,0.0000298476,0.0000552144,0.0000252378,0.0000233563,0.0000768077,0.0001207049,0.0000143000,0.0000866791,0.0000239348,0.0000246206,0.0000462540,0.0000413297,0.0000539178,0.0000122007,0.0000319236,0.0000428544,0.0000005478,0.0000197944,-0.0000010152,0.0000465676,0.0000810497,0.0000058726,0.0000572843
REL,0.0000391480,0.0000095661,-0.0000116982,0.0000040553,-0.0000262217,-0.0000139768,-0.0000081461,0.0000132303,0.0000164036,0.0000087654,0.0000050072,-0.0000278734,0.0000104851,-0.0000092460,0.0000404538,-0.0000132851,-0.0000747084,-0.0000549686,0.0000172392,-0.0000207397,-0.0000094022,-0.0000102823,0.0000027750,-0.0000023185,-0.0000102019,-0.0000176027,-0.0000383245,-0.0000109878,-0.0000252404,0.0000142160,0.0000068105,-0.0000090795,0.0000109109,0.0000227969,0.0000314292,0.0000018472,-0.0000329511,0.0000318881,0.0000090394,0.0000318189,0.0000030809,0.0000163721,0.0000001721,0.0000209580,-0.0000487562,0.0000097404,0.0000083282,0.0000215103,-0.0000325174,0.0000228697,0.0000072127,-0.0000128744,0.0000228184,0.0000071993,-0.0000027557,-0.0000146952,0.0000167745,-0.0000274627,0.0000143489,0.0000299345,0.0000002970,-0.0000023662,-0.0000252844,0.0000106470,0.0000157905,0.0000120268,0.0000214899,0.0000045606,-0.0000117052,0.0000219147,-0.0000094248,0.0000089261,-0.0000027601,0.0000209255,0.0000023531,0.0000031620,0.0000303842,-0.0000344264,0.0000229488,-0.0000687467,-0.0000131016,0.0000121351,0.0000049266,-0.0000123986,-0.0000023850,-0.0000011311,0.0000118458,0.0000175526,-0.0000027139,0.0000049107,0.0000107558,0.0000159011,0.0000088644,0.0000178154,-0.0000044592,0.0000028683,-0.0000145828,0.0000181701,0.0000124352,0.0000081873,-0.0000059984,0.0000024121,0.0000108071,0.0000023003,0.0000125818,0.0000054880,-0.0000014255,0.0000132638,0.0000131131,0.0000148470,0.0000133701,0.0000008421,0.0000188738,-0.0000260423,0.0000061925,0.0000195471,0.0000000847,0.0000171719,0.0000265022,0.0000228220,-0.0000266818,0.0000082293,0.0000080306,-0.0000221778,0.0000127253,-0.0000047657,0.0000251022,0.0000082624,-0.0000825677,-0.0000563461,-0.0000191921,-0.0000491014,0.0000019315,-0.0000268975,-0.0000416347,-0.0000122184,0.0000228308,-0.0000027957,0.0001301513,0.0000077285,0.0000098366,0.0000234166,0.0000129497,0.0000038849,0.0000365403,0.0000275091,0.0000541247,0.0000026325,-0.0000371579,0.0000181769,0.0000003368,0.0000153785,0.0000241594,0.0000152825,0.0000114017,-0.0000079585,0.0000415485,0.0000115873,-0.0000154274,-0.0000289363,-0.0000190508,0.0000187812,0.0000158716,-0.0000018253,0.0000071645,0.0000165066,0.0000086717,-0.0000418233,0.0000249659,0.0000199915,0.0000108131,-0.0000163663,0.0000179261,0.0000198435,0.0000247733,0.0000176771
RELIANCE,-0.0000406737,0.0000088509,0.0000152377,0.0000462211,-0.0000034039,0.0000278992,0.0000306898,-0.0000126530,0.0000240104,-0.0000056916,0.0000042548,0.0000220140,0.0000235441,-0.0000043635,-0.0000088092,-0.0000066890,0.0000225422,0.0000033562,-0.0000082359,0.0000372766,0.0000140578,-0.0000195156,-0.0000215296,-0.0000001247,0.0000207338,0.0000201024,-0.0000040782,0.0000518735,0.0000018058,0.0000071991,0.0000380080,0.0000028692,0.0000045512,0.0000247781,0.0000059019,0.0000131666,0.0000509016,0.0000128619,0.0000152426,0.0000060136,0.0000062217,-0.0000123790,-0.0000152422,0.0000234067,-0.0000031871,-0.0000071077,0.0000170808,0.0000210960,-0.0001053609,0.0000299926,0.0000110525,0.0000058782,0.0000039639,0.0000137646,-0.0000022954,0.0000164843,0.0000046761,0.0000062900,0.0000431246,-0.0000007471,0.0000098832,-0.0000078126,0.0000040527,-0.0000058360,0.0000111698,-0.0000161543,0.0000082171,0.0000055376,0.0000113903,0.0000287802,-0.0000109837,0.0000009465,0.0000161272,-0.0000118496,-0.0000178723,-0.0000067366,-0.0000100370,0.0000023849,0.0000134905,-0.0000344458,0.0000155024,0.0000044837,-0.0000414112,0.0000480637,0.0000077283,0.0000097119,0.0000136206,0.0000449351,0.0000230595,0.0000392077,0.0000099824,0.0000039810,-0.0000017674,0.0000249342,0.0000334632,0.0000473028,0.0000251035,0.0000076416,-0.0000135268,0.0000043783,0.0000320276,0.0000103768,0.0000061071,0.0000238337,0.0000199896,0.0000023454,0.0000050758,0.0000526762,0.0000004772,0.0000087726,0.0000086527,0.0000135664,-0.0000004962,0.0000035392,0.0000088516,-0.0000023533,0.0000438751,0.0000199110,0.0000147128,0.0000244718,-0.0000007644,0.0000113898,-0.0000231061,0.0000118848,0.0000014960,0.0000157054,0.0000245366,0.0000065208,-0.0000410349,-0.0000402901,0.0000109464,-0.0000275029,0.0000291373,-0.0000508939,-0.0000042502,0.0000053495,-0.0000106769,0.0000178098,0.0000077285,0.0001254460,0.0000270352,0.0000272237,0.0000141828,0.0000044493,0.0000341573,-0.0000017240,-0.0000079234,0.0000059706,0.0000262690,0.0000295030,0.0000251836,0.0000402854,0.0000119187,-0.0000017515,0.0000191160,0.0000529978,0.0000417854,-0.0000032711,-0.0000169768,-0.0000020457,0.0000036540,0.0000040890,0.0000121728,0.0000097464,0.0000007911,0.0000023378,-0.0000088834,0.0000093067,0.0000081705,0.0000001933,0.0000112250,0.0000031872,0.0000127001,0.0000327103,0.0000066652,0.0000105134
RKLB,0.0001385155,0.0000421338,0.0000065782,0.0001882034,-0.0000061543,0.0000404269,0.0000377382,-0.0000315587,0.0000614676,-0.0000098795,-0.0000885997,0.0000065152,0.0000562044,0.0000447405,0.0000710877,0.0001087324,-0.0001177066,-0.0000304813,0.0000835676,0.0001306511,-0.0000152231,0.0000792409,0.0000446786,-0.0000344921,0.0000147293,-0.0000645190,0.0000490498,0.0000607438,0.0000600895,0.0001085195,0.0000084444,0.0000755298,0.0000986753,0.0000610906,0.0000533559,0.0001369003,0.0004176330,-0.0000315855,0.0001296593,0.0000622757,0.0001173951,0.0003143739,0.0000646663,0.0001695062,0.0001786221,0.0003453178,0.0001434647,-0.0000720646,0.0003386150,0.0000890824,0.0001598334,0.0001911905,-0.0000030861,0.0000749225,0.0000280462,0.0002554955,0.0000314639,0.0004174818,0.0001680984,-0.0000149341,0.0000762911,0.0000940965,-0.0000309432,0.0002249678,0.0000911948,0.0001018079,0.0000480956,-0.0000881501,-0.0000487098,-0.0000151265,0.0000133907,0.0001825382,0.0001954377,0.0000175284,0.0000367158,0.0001719407,0.0001982170,0.0002444287,0.0000549650,0.0001208035,-0.0000691509,0.0001701824,0.0002733697,0.0001073093,0.0000684374,0.0000698847,0.0001622933,0.0000978398,0.0000004571,0.0000002747,0.0000191105,-0.0000147201,0.0002255306,0.0000594208,0.0000074627,0.0000054360,0.0000738475,0.0000480696,0.0000383143,0.0001924691,0.0000711361,-0.0000104475,0.0001104548,-0.0000351051,-0.0000498074,0.0000352608,-0.0000212044,0.0000042948,0.0000122170,-0.0000436504,0.0001012025,0.0001574227,0.0000927779,-0.0000347013,-0.0000352738,0.0001484411,0.0001091188,-0.0000592649,-0.0001249329,0.0000954232,0.0000224421,0.0001041283,0.0001660678,0.0001050810,0.0000326974,0.0000221012,0.0001393406,0.0001106271,0.0000926060,-0.0001083991,0.0001595353,-0.0000411189,-0.0000214919,0.0004523132,0.0003155304,0.0000358331,0.0000609265,0.0000321660,0.0000098366,0.0000270352,0.0020520534,-0.0000252734,0.0000388147,0.0000421794,0.0001223418,0.0000814599,0.0001533105,0.0001586405,0.0004015209,0.0000104490,0.0001324162,0.0005154312,0.0000629708,-0.0000056854,0.0001043469,-0.0000212567,0.0000707481,0.0002507015,0.0002574646,-0.0000874947,0.0000693344,-0.0000621078,0.0000871956,0.0001484886,0.0000576688,-0.0000150428,-0.0000291723,-0.0000024168,-0.0000577490,0.0000213111,0.0000759447,-0.0000413033,0.0000898861,-0.0000676059,0.0000244367,0.0001393754
ROG,-0.0000105851,-0.0000014853,-0.0000073164,0.0000086851,0.0000217938,0.0000001828,0.0000226409,-0.0000018916,0.0000136144,-0.0000040742,0.0000082523,0.0000038920,0.0000158256,-0.0000101985,0.0000020758,-0.0000096470,0.0000888924,-0.0000162426,0.0000226333,-0.0000010609,0.0000279261,0.0000092402,0.0000099926,0.0000035812,0.0000119657,0.0000140570,0.0000350353,-0.0000221283,0.0000068278,0.0000168472,0.0000657567,0.0000095053,0.0000130621,0.0000294014,0.0000171303,-0.0000009567,-0.0000023047,0.0000215936,0.0000207306,0.0000084156,0.0000184406,-0.0000150938,0.0000008395,0.0000106538,-0.0000250727,-0.0000227227,0.0000011576,0.0000988352,0.0000567016,0.0000036728,0.0000043373,0.0000131461,0.0000216433,0.0000105536,0.0000049390,0.0000266647,0.0000147137,-0.0000450922,0.0000370697,0.0000088111,-0.0000072477,0.0000104811,-0.0000094532,-0.0000151904,-0.0000007829,0.0000094309,0.0000174239,0.0000118024,0.0000227696,0.0000367514,-0.0000184684,0.0000128962,0.0000430033,0.0000139472,-0.0000165368,-0.0000155206,-0.0000110897,-0.0000096114,0.0000169291,0.0000007915,0.0000004610,-0.0000077718,0.0000072616,0.0000412099,-0.0000064988,-0.0000056156,-0.0000043726,0.0000290839,0.0000183681,0.0000208934,0.0000166130,0.0000066763,0.0000036753,0.0000184050,0.0000177510,0.0000066710,0.0000400994,-0.0000011782,-0.0000268676,0.0000078874,0.0000255163,0.0000302428,-0.0000034773,0.0000218994,0.0000155182,0.0000100389,0.0000931855,0.0000277380,0.0000191737,0.0000114368,-0.0000043099,-0.0000076093,-0.0000006900,-0.0000154319,0.0000360635,-0.0000087302,0.0000235213,0.0000764920,0.0000993076,0.0000158173,-0.0000018143,0.0000088782,-0.0000023535,0.0000308454,0.0000097729,0.0000008652,0.0000167200,0.0000167787,0.0000291107,0.0000740011,0.0000061481,-0.0000241710,0.0000188909,-0.0000497730,0.0000114578,0.0000191813,0.0000011110,0.0000520116,0.0000234166,0.0000272237,-0.0000252734,0.0001333664,0.0000319821,0.0000122201,0.0000158010,-0.0000048453,0.0000242204,0.0000332621,0.0000080596,0.0000420126,0.0000334492,-0.0000293908,0.0000078980,0.0000100290,0.0000144380,0.0000124792,0.0000321472,0.0000212944,-0.0000306262,-0.0000061536,-0.0000126640,0.0000237169,0.0000072897,-0.0000135289,0.0000291181,0.0000025899,-0.0000092201,0.0000498420,0.0000282499,-0.0000095008,0.0000161480,-0.0000158347,0.0000201103,0.0000359958,0.0000116824,0.0000234794
RPM,-0.0000266869,0.0000104751,0.0000182667,0.0000399708,0.0000111375,0.0000133531,0.0000015175,0.0000066574,0.0000057018,0.0000000217,0.0000070983,0.0000152175,-0.0000247778,-0.0000159518,0.0000296147,-0.0000014694,0.0000349068,0.0000164035,0.0000069820,0.0000086556,0.0000228465,0.0000214505,0.0000123775,0.0000260136,0.0000086076,0.0000029819,0.0000293919,-0.0000131075,0.0000445131,0.0000528172,0.0000621557,0.0000330785,0.0000768567,0.0000774180,0.0000514718,0.0000510185,0.0000819007,0.0000234304,0.0000469596,0.0000070240,0.0000676641,0.0000060080,0.0000497509,0.0000591398,0.0000412589,0.0000117815,0.0000887283,0.0000336423,0.0001760483,0.0000337305,0.0000691477,0.0001017858,0.0000097416,-0.0000036618,0.0000131683,0.0000581936,0.0000144096,0.0000535743,0.0000581283,0.0000217719,0.0000342562,-0.0000091346,0.0000270310,0.0000326326,0.0000644247,0.0000291931,0.0000649623,0.0000166933,0.0000255371,0.0000582005,0.0000023080,0.0000513744,0.0001015334,0.0000394667,0.0000108213,0.0000536750,0.0000617515,0.0000479967,0.0000901265,0.0000118838,0.0000412205,0.0000229690,0.0000025343,0.0000709449,0.0000239574,0.0000257971,0.0000609829,0.0000290021,0.0001081963,0.0000069464,0.0000394489,0.0000025535,0.0000372280,0.0000229203,0.0000006245,-0.0000239274,0.0000168734,0.0000252744,0.0000193092,0.0001005619,0.0001169116,0.0000289089,0.0000311625,0.0000563579,0.0000122857,0.0000527943,0.0000665322,0.0000159511,0.0000607583,0.0000155094,0.0000402703,0.0000529345,0.0000189676,-0.0000162021,0.0000083057,-0.0000168810,0.0000285117,0.0000222921,0.0000403469,0.0000577515,-0.0000037799,0.0000428209,0.0000213568,0.0000571662,0.0000313450,0.0000318707,0.0000796223,0.0000284989,-0.0000052492,0.0000149781,0.0001253413,0.0000411047,0.0000396868,0.0000129672,0.0000707570,0.0000740280,0.0000367813,0.0000792971,0.0000129497,0.0000141828,0.0000388147,0.0000319821,0.0001591901,0.0000236076,0.0000258420,0.0000176838,0.0000337298,0.0001210132,0.0001053025,0.0001229938,0.0000529564,0.0000556143,0.0000588125,0.0000009357,0.0000524334,0.0000081850,0.0000292196,0.0000864370,0.0000625871,-0.0000066349,0.0000750597,0.0000167403,0.0000637339,0.0000496254,0.0000547213,0.0000386852,0.0000085167,0.0000226935,0.0000372211,0.0000165058,0.0000529480,0.0000108236,0.0000738889,0.0000862736,0.0000095563,0.0001081428
RY,0.0000132005,0.0000025602,-0.0000061730,0.0000094820,-0.0000061113,-0.0000073154,0.0000034445,0.0000015414,0.0000068458,0.0000071006,0.0000031983,-0.0000207931,-0.0000014791,-0.0000032299,-0.0000197631,0.0000016699,0.0000461758,-0.0000046024,0.0000015804,-0.0000072824,-0.0000009641,0.0000100443,0.0000039764,0.0000116664,0.0000093429,0.0000054572,-0.0000146397,-0.0000253412,0.0000276543,0.0000165496,0.0000207843,0.0000159255,0.0000242573,0.0000230719,0.0000189339,0.0000181934,0.0000531709,0.0000092416,0.0000177609,0.0000033372,0.0000277423,0.0000269432,0.0000211125,0.0000207208,0.0000139512,0.0000206264,0.0000378811,0.0000109070,0.0000692517,0.0000197487,0.0000328897,0.0000401363,0.0000094197,0.0000025555,0.0000194247,0.0000277052,0.0000196037,0.0000221413,0.0000174381,0.0000140827,0.0000262021,-0.0000031719,0.0000053345,0.0000253786,0.0000260178,0.0000181534,0.0000199372,0.0000034393,0.0000014378,0.0000099089,0.0000070682,0.0000285628,0.0000516815,0.0000128303,0.0000134591,0.0000255286,0.0000313798,0.0000311953,0.0000170142,0.0000243102,0.0000078802,0.0000143735,0.0000326741,0.0000105921,0.0000135662,0.0000131648,0.0000347826,-0.0000048328,0.0000202111,0.0000010700,0.0000117276,0.0000072361,0.0000251920,0.0000268369,-0.0000047884,-0.0000031748,0.0000165294,0.0000171466,0.0000261263,0.0000375724,0.0000305654,0.0000047101,0.0000283623,0.0000089154,0.0000086387,0.0000160371,0.0000304059,0.0000033184,0.0000250521,0.0000052301,0.0000217262,0.0000349954,0.0000130550,-0.0000039882,0.0000003716,0.0000237869,0.0000164244,0.0000105519,0.0000141831,0.0000153300,-0.0000056383,-0.0000010098,0.0000151107,0.0000249716,0.0000123938,0.0000101142,0.0000231492,0.0000150934,0.0000239837,0.0000007987,0.0000279445,0.0000070060,0.0000104095,0.0000564597,0.0000417818,0.0000248357,0.0000221395,0.0000145480,0.0000038849,0.0000044493,0.0000421794,0.0000122201,0.0000236076,0.0000376432,0.0000245492,0.0000236116,0.0000274252,0.0000339966,0.0000761464,0.0000247964,0.0000159086,0.0000489316,0.0000207151,0.0000068646,0.0000092827,0.0000262927,0.0000327707,0.0000353669,0.0000376078,0.0000027175,0.0000156015,-0.0000022442,0.0000224396,0.0000213917,0.0000300639,0.0000077067,-0.0000001794,-0.0000174092,0.0000088367,0.0000122886,0.0000232856,0.0000008124,0.0000246533,0.0000195717,0.0000092731,0.0000294623
