year_a,year_b,ETF_TICKER,holding_name,ticker,w_a,w_b,delta_weight_pct
2017,2025,SUSA,caterpillar,CAT,1.172053,0.14,-1.0320529999999999
2017,2025,SUSA,intel,INTC,1.384006,0.22,-1.164006
2017,2025,SUSA,cisco systems,CSCO,1.737929,0.56,-1.177929
2017,2025,SUSA,state street,STT,1.333822,0.14,-1.193822
2017,2025,SUSA,cummins,CMI,2.139344,0.8,-1.3393439999999999
2017,2025,SUSA,agilent technologies,A,1.707564,0.3,-1.407564
2017,2025,SUSA,merck and,MRK,1.67445,0.16,-1.51445
2017,2025,SUSA,pepsico,PEP,1.730938,0.1,-1.630938
2017,2025,SUSA,ecolab,ECL,3.16081,1.09,-2.07081
2017,2025,SUSA,accenture,ACN,2.89651,0.4,-2.4965100000000002
2017,2025,SUSA,3m,MMM,4.555188,0.81,-3.745188
2018,2025,SUSA,nvidia,NVDA,0.883291,8.36,7.476709
2018,2025,SUSA,microsoft,MSFT,5.207335,6.38,1.1726650000000003
2018,2025,SUSA,gilead sciences,GILD,0.403884,1.08,0.676116
2018,2025,SUSA,apple,AAPL,3.730363,4.31,0.5796369999999995
2018,2025,SUSA,ww grainger,GWW,0.163665,0.59,0.42633499999999996
2018,2025,SUSA,quest diagnostics,DGX,0.115497,0.46,0.344503
2018,2025,SUSA,hca healthcare,HCA,0.124787,0.21,0.085213
2018,2025,SUSA,hilton worldwide,HLT,0.176104,0.1,-0.076104
2018,2025,SUSA,kimberly clark,KMB,0.433205,0.31,-0.12320500000000001
2018,2025,SUSA,johnson controls international,JCI,0.495458,0.37,-0.12545800000000001
2018,2025,SUSA,general mills,GIS,0.724475,0.56,-0.16447499999999993
2018,2025,SUSA,international business machines,IBM,1.004842,0.81,-0.19484199999999996
2018,2025,SUSA,hewlett packard enterprise,HPE,0.509161,0.3,-0.20916099999999999
2018,2025,SUSA,american express,AXP,1.281941,1.02,-0.261941
2018,2025,SUSA,zoetis,ZTS,1.067605,0.66,-0.4076049999999999
2018,2025,SUSA,eversource energy,ES,0.826219,0.39,-0.436219
2018,2025,SUSA,international flavors and fragrances,IFF,0.631146,0.12,-0.511146
2018,2025,SUSA,hp,HPQ,0.634781,0.08,-0.5547810000000001
2018,2025,SUSA,merck and,MRK,1.030517,0.16,-0.8705169999999999
2018,2025,SUSA,cummins,CMI,2.047247,0.8,-1.247247
2018,2025,SUSA,pepsico,PEP,1.393613,0.1,-1.293613
2018,2025,SUSA,state street,STT,1.443794,0.14,-1.303794
2018,2025,SUSA,cisco systems,CSCO,1.8805,0.56,-1.3205
2018,2025,SUSA,caterpillar,CAT,1.495009,0.14,-1.355009
2018,2025,SUSA,agilent technologies,A,1.842466,0.3,-1.542466
2018,2025,SUSA,intel,INTC,1.785651,0.22,-1.5656510000000001
2018,2025,SUSA,best buy,BBY,1.850164,0.28,-1.570164
2018,2025,SUSA,3m,MMM,4.08175,0.81,-3.2717500000000004
2018,2025,SUSA,accenture,ACN,4.005828,0.4,-3.6058280000000003
2018,2025,SUSA,ecolab,ECL,5.325745,1.09,-4.2357450000000005
2019,2025,SUSA,nvidia,NVDA,0.894549,8.36,7.465451
2019,2025,SUSA,microsoft,MSFT,4.978222,6.38,1.4017780000000002
2019,2025,SUSA,oneok,OKE,0.259603,0.89,0.6303970000000001
2019,2025,SUSA,intuit,INTU,0.687897,1.12,0.4321030000000001
2019,2025,SUSA,ww grainger,GWW,0.164826,0.59,0.42517399999999994
2019,2025,SUSA,gilead sciences,GILD,0.783731,1.08,0.2962690000000001
2019,2025,SUSA,quest diagnostics,DGX,0.482865,0.46,-0.02286499999999997
2019,2025,SUSA,owens corning,OC,0.153078,0.09,-0.063078
2019,2025,SUSA,apple,AAPL,4.405573,4.31,-0.0955730000000008
2019,2025,SUSA,verizon communications,VZ,0.552825,0.42,-0.13282500000000003
2019,2025,SUSA,zoetis,ZTS,0.793655,0.66,-0.13365499999999997
2019,2025,SUSA,iron mountain,IRM,0.310233,0.17,-0.14023299999999997
2019,2025,SUSA,hca healthcare,HCA,0.357973,0.21,-0.147973
2019,2025,SUSA,international business machines,IBM,0.972866,0.81,-0.16286599999999996
2019,2025,SUSA,kimberly clark,KMB,0.508351,0.31,-0.198351
2019,2025,SUSA,general mills,GIS,0.763284,0.56,-0.2032839999999999
2019,2025,SUSA,baker hughes,BKR,0.712841,0.5,-0.21284099999999995
2019,2025,SUSA,state street,STT,0.466796,0.14,-0.326796
2019,2025,SUSA,hp,HPQ,0.425169,0.08,-0.345169
2019,2025,SUSA,american express,AXP,1.386717,1.02,-0.36671699999999996
2019,2025,SUSA,international flavors and fragrances,IFF,0.496909,0.12,-0.376909
2019,2025,SUSA,cisco systems,CSCO,0.993128,0.56,-0.43312799999999996
2019,2025,SUSA,amgen,AMGN,0.794332,0.35,-0.44433200000000006
2019,2025,SUSA,cummins,CMI,1.268826,0.8,-0.46882599999999996
2019,2025,SUSA,eversource energy,ES,1.045472,0.39,-0.6554719999999999
2019,2025,SUSA,hewlett packard enterprise,HPE,0.967678,0.3,-0.667678
2019,2025,SUSA,caterpillar,CAT,0.959837,0.14,-0.819837
2019,2025,SUSA,best buy,BBY,1.167161,0.28,-0.8871609999999999
2019,2025,SUSA,intel,INTC,1.197399,0.22,-0.9773990000000001
2019,2025,SUSA,merck and,MRK,1.209094,0.16,-1.049094
2019,2025,SUSA,johnson controls international,JCI,1.491281,0.37,-1.1212810000000002
2019,2025,SUSA,agilent technologies,A,1.550657,0.3,-1.250657
2019,2025,SUSA,3m,MMM,2.249475,0.81,-1.4394749999999998
2019,2025,SUSA,pepsico,PEP,1.72477,0.1,-1.6247699999999998
2019,2025,SUSA,accenture,ACN,2.807673,0.4,-2.407673
2019,2025,SUSA,ecolab,ECL,4.200805,1.09,-3.110805
2020,2025,SUSA,nvidia,NVDA,1.326858,8.36,7.033142
2020,2025,SUSA,microsoft,MSFT,5.434862,6.38,0.945138
2020,2025,SUSA,oneok,OKE,0.113172,0.89,0.7768280000000001
2020,2025,SUSA,trane technologies,TT,0.515234,1.02,0.504766
2020,2025,SUSA,ww grainger,GWW,0.148773,0.59,0.441227
2020,2025,SUSA,intuit,INTU,0.7353,1.12,0.38470000000000015
2020,2025,SUSA,baker hughes,BKR,0.474102,0.5,0.025897999999999977
2020,2025,SUSA,gilead sciences,GILD,1.054132,1.08,0.025868000000000002
2020,2025,SUSA,hca healthcare,HCA,0.206291,0.21,0.00370899999999999
2020,2025,SUSA,verizon communications,VZ,0.429747,0.42,-0.009747000000000006
2020,2025,SUSA,owens corning,OC,0.109882,0.09,-0.019881999999999997
2020,2025,SUSA,iron mountain,IRM,0.23194,0.17,-0.061939999999999995
2020,2025,SUSA,quest diagnostics,DGX,0.535774,0.46,-0.07577399999999995
2020,2025,SUSA,american express,AXP,1.100658,1.02,-0.0806579999999999
2020,2025,SUSA,zoetis,ZTS,0.759154,0.66,-0.09915399999999996
2020,2025,SUSA,international business machines,IBM,0.931822,0.81,-0.12182199999999999
2020,2025,SUSA,hp,HPQ,0.235261,0.08,-0.15526099999999998
2020,2025,SUSA,hewlett packard enterprise,HPE,0.605169,0.3,-0.30516899999999997
2020,2025,SUSA,kimberly clark,KMB,0.616344,0.31,-0.306344
2020,2025,SUSA,state street,STT,0.453115,0.14,-0.313115
2020,2025,SUSA,cisco systems,CSCO,0.90373,0.56,-0.34373
2020,2025,SUSA,general mills,GIS,0.9169,0.56,-0.3569
2020,2025,SUSA,caterpillar,CAT,0.61007,0.14,-0.47007
2020,2025,SUSA,amgen,AMGN,0.909015,0.35,-0.559015
2020,2025,SUSA,apple,AAPL,5.062191,4.31,-0.7521910000000007
2020,2025,SUSA,eversource energy,ES,1.16747,0.39,-0.77747
2020,2025,SUSA,intel,INTC,1.094967,0.22,-0.874967
2020,2025,SUSA,merck and,MRK,1.101252,0.16,-0.9412519999999999
2020,2025,SUSA,best buy,BBY,1.332604,0.28,-1.0526039999999999
2020,2025,SUSA,cummins,CMI,1.981664,0.8,-1.181664
2020,2025,SUSA,johnson controls international,JCI,1.643662,0.37,-1.2736619999999998
2020,2025,SUSA,agilent technologies,A,1.600876,0.3,-1.300876
2020,2025,SUSA,3m,MMM,2.271819,0.81,-1.4618189999999998
2020,2025,SUSA,pepsico,PEP,1.696903,0.1,-1.596903
2020,2025,SUSA,ecolab,ECL,4.317281,1.09,-3.2272810000000005
2020,2025,SUSA,accenture,ACN,3.779481,0.4,-3.379481
2021,2025,SUSA,nvidia,NVDA,1.564597,8.36,6.795402999999999
2021,2025,SUSA,microsoft,MSFT,4.877797,6.38,1.5022029999999997
2021,2025,SUSA,s and p global,SPGI,0.209268,1.02,0.810732
2021,2025,SUSA,automatic data processing,ADP,0.479067,1.26,0.780933
2021,2025,SUSA,costco wholesale,COST,0.09923,0.75,0.65077
2021,2025,SUSA,oneok,OKE,0.248776,0.89,0.641224
2021,2025,SUSA,gilead sciences,GILD,0.535985,1.08,0.544015
2021,2025,SUSA,electronic arts,EA,0.136006,0.66,0.5239940000000001
2021,2025,SUSA,tractor supply,TSCO,0.125245,0.62,0.494755
2021,2025,SUSA,prudential financial,PRU,0.432162,0.87,0.437838
2021,2025,SUSA,ww grainger,GWW,0.156761,0.59,0.43323899999999993
2021,2025,SUSA,steris,STE,0.109294,0.48,0.370706
2021,2025,SUSA,intuit,INTU,0.755868,1.12,0.3641320000000001
2021,2025,SUSA,trane technologies,TT,0.689395,1.02,0.33060500000000004
2021,2025,SUSA,danaher,DHR,0.099062,0.34,0.24093800000000004
2021,2025,SUSA,baker hughes,BKR,0.259738,0.5,0.24026199999999998
2021,2025,SUSA,mastercard,MA,0.922287,1.16,0.23771299999999995
2021,2025,SUSA,welltower,WELL,0.112835,0.34,0.227165
2021,2025,SUSA,ch robinson worldwide,CHRW,0.144772,0.36,0.21522799999999997
2021,2025,SUSA,ecolab,ECL,0.875663,1.09,0.2143370000000001
2021,2025,SUSA,lam research,LRCX,0.291423,0.47,0.17857699999999999
2021,2025,SUSA,visa,V,0.977033,1.13,0.15296699999999985
2021,2025,SUSA,newmont,NEM,0.152202,0.3,0.14779799999999998
2021,2025,SUSA,marvell technology,MRVL,0.089156,0.16,0.070844
2021,2025,SUSA,carrier global,CARR,0.110068,0.18,0.069932
2021,2025,SUSA,general mills,GIS,0.523846,0.56,0.03615400000000002
2021,2025,SUSA,factset research systems,FDS,0.10166,0.13,0.028340000000000004
2021,2025,SUSA,quest diagnostics,DGX,0.431755,0.46,0.02824500000000002
2021,2025,SUSA,iron mountain,IRM,0.180917,0.17,-0.010916999999999982
2021,2025,SUSA,valero energy,VLO,0.123028,0.1,-0.023027999999999993
2021,2025,SUSA,zoetis,ZTS,0.683574,0.66,-0.023573999999999984
2021,2025,SUSA,international business machines,IBM,0.836164,0.81,-0.026163999999999965
2021,2025,SUSA,ppg industries,PPG,0.117855,0.09,-0.027855000000000005
2021,2025,SUSA,verizon communications,VZ,0.475843,0.42,-0.05584300000000003
2021,2025,SUSA,keurig dr pepper,KDP,0.194796,0.13,-0.06479599999999999
2021,2025,SUSA,truist financial,TFC,0.185413,0.1,-0.08541299999999999
2021,2025,SUSA,kimberly clark,KMB,0.399271,0.31,-0.08927099999999999
2021,2025,SUSA,owens corning,OC,0.213937,0.09,-0.12393699999999999
2021,2025,SUSA,target,TGT,0.303414,0.17,-0.133414
2021,2025,SUSA,hca healthcare,HCA,0.343907,0.21,-0.13390700000000003
2021,2025,SUSA,cummins,CMI,0.967277,0.8,-0.167277
2021,2025,SUSA,international flavors and fragrances,IFF,0.322614,0.12,-0.20261400000000002
2021,2025,SUSA,american express,AXP,1.244726,1.02,-0.22472599999999998
2021,2025,SUSA,best buy,BBY,0.520223,0.28,-0.24022299999999996
2021,2025,SUSA,humana,HUM,0.334928,0.09,-0.244928
2021,2025,SUSA,west pharmaceutical services,WST,0.423368,0.17,-0.25336800000000004
2021,2025,SUSA,hp,HPQ,0.347885,0.08,-0.267885
2021,2025,SUSA,state street,STT,0.408937,0.14,-0.268937
2021,2025,SUSA,apple,AAPL,4.652542,4.31,-0.3425420000000008
2021,2025,SUSA,eversource energy,ES,0.736214,0.39,-0.346214
2021,2025,SUSA,hewlett packard enterprise,HPE,0.648501,0.3,-0.348501
2021,2025,SUSA,amgen,AMGN,0.736639,0.35,-0.38663900000000007
2021,2025,SUSA,linde,LIN,0.489902,0.1,-0.38990199999999997
2021,2025,SUSA,3m,MMM,1.255046,0.81,-0.44504600000000005
2021,2025,SUSA,intel,INTC,0.716319,0.22,-0.49631900000000007
2021,2025,SUSA,caterpillar,CAT,0.662123,0.14,-0.522123
2021,2025,SUSA,merck and,MRK,0.695857,0.16,-0.5358569999999999
2021,2025,SUSA,cisco systems,CSCO,1.096426,0.56,-0.5364259999999998
2021,2025,SUSA,johnson controls international,JCI,1.073053,0.37,-0.703053
2021,2025,SUSA,agilent technologies,A,1.023169,0.3,-0.723169
2021,2025,SUSA,accenture,ACN,1.491786,0.4,-1.091786
2021,2025,SUSA,pepsico,PEP,1.244353,0.1,-1.144353
2022,2025,SUSA,nvidia,NVDA,1.815209,8.36,6.544790999999999
2022,2025,SUSA,microsoft,MSFT,5.058489,6.38,1.321511
2022,2025,SUSA,netflix,NFLX,0.062394,0.9,0.8376060000000001
2022,2025,SUSA,advanced micro devices,AMD,0.123233,0.69,0.5667669999999999
2022,2025,SUSA,gilead sciences,GILD,0.560163,1.08,0.5198370000000001
2022,2025,SUSA,tractor supply,TSCO,0.139148,0.62,0.480852
2022,2025,SUSA,electronic arts,EA,0.235465,0.66,0.424535
2022,2025,SUSA,s and p global,SPGI,0.610034,1.02,0.40996600000000005
2022,2025,SUSA,prudential financial,PRU,0.48879,0.87,0.38121
2022,2025,SUSA,autodesk,ADSK,0.425061,0.8,0.374939
2022,2025,SUSA,servicenow,NOW,0.578762,0.91,0.33123800000000003
2022,2025,SUSA,oneok,OKE,0.571495,0.89,0.31850500000000004
2022,2025,SUSA,intuit,INTU,0.80327,1.12,0.31673000000000007
2022,2025,SUSA,cheniere energy,LNG,0.502338,0.8,0.2976620000000001
2022,2025,SUSA,nxp semiconductors,NXPI,0.293344,0.59,0.296656
2022,2025,SUSA,mastercard,MA,0.917487,1.16,0.24251299999999987
2022,2025,SUSA,trane technologies,TT,0.782749,1.02,0.237251
2022,2025,SUSA,steris,STE,0.270917,0.48,0.20908299999999996
2022,2025,SUSA,idexx laboratories,IDXX,0.49185,0.7,0.20814999999999995
2022,2025,SUSA,morgan stanley,MS,0.936998,1.14,0.2030019999999999
2022,2025,SUSA,visa,V,0.932532,1.13,0.19746799999999987
2022,2025,SUSA,lkq,LKQ,0.242584,0.41,0.16741599999999998
2022,2025,SUSA,twilio,TWLO,0.166836,0.33,0.163164
2022,2025,SUSA,snowflake,SNOW,0.061487,0.2,0.138513
2022,2025,SUSA,cummins,CMI,0.67039,0.8,0.12961
2022,2025,SUSA,welltower,WELL,0.211568,0.34,0.12843200000000002
2022,2025,SUSA,workday,WDAY,0.227403,0.35,0.12259699999999998
2022,2025,SUSA,lam research,LRCX,0.376535,0.47,0.09346499999999996
2022,2025,SUSA,mercadolibre,MELI,0.158991,0.25,0.091009
2022,2025,SUSA,marvell technology,MRVL,0.091821,0.16,0.068179
2022,2025,SUSA,iron mountain,IRM,0.13446,0.17,0.035540000000000016
2022,2025,SUSA,carrier global,CARR,0.149046,0.18,0.03095399999999998
2022,2025,SUSA,ecolab,ECL,1.077713,1.09,0.012287000000000159
2022,2025,SUSA,hubspot,HUBS,0.118512,0.13,0.011487999999999998
2022,2025,SUSA,american express,AXP,1.009213,1.02,0.010787000000000102
2022,2025,SUSA,davita,DVA,0.174361,0.18,0.005639000000000005
2022,2025,SUSA,keysight technologies,KEYS,0.29661,0.3,0.003390000000000004
2022,2025,SUSA,quest diagnostics,DGX,0.458158,0.46,0.0018420000000000103
2022,2025,SUSA,ppg industries,PPG,0.093599,0.09,-0.003599000000000005
2022,2025,SUSA,baker hughes,BKR,0.508384,0.5,-0.008383999999999947
2022,2025,SUSA,newmont,NEM,0.323726,0.3,-0.023726000000000025
2022,2025,SUSA,edwards lifesciences,EW,0.664119,0.63,-0.03411900000000001
2022,2025,SUSA,automatic data processing,ADP,1.302511,1.26,-0.042510999999999965
2022,2025,SUSA,cadence design systems,CDNS,0.533351,0.49,-0.04335100000000003
2022,2025,SUSA,okta,OKTA,0.143378,0.1,-0.043378
2022,2025,SUSA,trimble,TRMB,0.333583,0.29,-0.04358300000000004
2022,2025,SUSA,lululemon athletica,LULU,0.121136,0.07,-0.05113599999999999
2022,2025,SUSA,factset research systems,FDS,0.184722,0.13,-0.05472199999999999
2022,2025,SUSA,truist financial,TFC,0.158126,0.1,-0.05812599999999998
2022,2025,SUSA,zoetis,ZTS,0.732569,0.66,-0.072569
2022,2025,SUSA,biogen,BIIB,0.177805,0.1,-0.07780499999999999
2022,2025,SUSA,keurig dr pepper,KDP,0.213647,0.13,-0.083647
2022,2025,SUSA,humana,HUM,0.179662,0.09,-0.08966199999999999
2022,2025,SUSA,owens corning,OC,0.21041,0.09,-0.12041000000000002
2022,2025,SUSA,ball,BALL,0.255163,0.13,-0.12516299999999997
2022,2025,SUSA,dexcom,DXCM,0.232689,0.1,-0.132689
2022,2025,SUSA,international business machines,IBM,0.960711,0.81,-0.15071099999999993
2022,2025,SUSA,international flavors and fragrances,IFF,0.288393,0.12,-0.16839300000000001
2022,2025,SUSA,hca healthcare,HCA,0.384458,0.21,-0.17445800000000003
2022,2025,SUSA,ch robinson worldwide,CHRW,0.554949,0.36,-0.19494900000000004
2022,2025,SUSA,state street,STT,0.341234,0.14,-0.20123399999999997
2022,2025,SUSA,verizon communications,VZ,0.633012,0.42,-0.21301200000000003
2022,2025,SUSA,hilton worldwide,HLT,0.316758,0.1,-0.21675799999999998
2022,2025,SUSA,hp,HPQ,0.29921,0.08,-0.21920999999999996
2022,2025,SUSA,vertex pharmaceuticals,VRTX,0.605849,0.35,-0.255849
2022,2025,SUSA,merck and,MRK,0.420881,0.16,-0.26088100000000003
2022,2025,SUSA,aptiv,APTV,0.38681,0.09,-0.29681
2022,2025,SUSA,hewlett packard enterprise,HPE,0.606973,0.3,-0.306973
2022,2025,SUSA,kimberly clark,KMB,0.621664,0.31,-0.311664
2022,2025,SUSA,valero energy,VLO,0.456488,0.1,-0.356488
2022,2025,SUSA,target,TGT,0.548345,0.17,-0.37834499999999993
2022,2025,SUSA,eversource energy,ES,0.780691,0.39,-0.390691
2022,2025,SUSA,amgen,AMGN,0.74989,0.35,-0.39988999999999997
2022,2025,SUSA,tesla,TSLA,2.047542,1.61,-0.4375419999999999
2022,2025,SUSA,linde,LIN,0.559248,0.1,-0.459248
2022,2025,SUSA,general mills,GIS,1.025537,0.56,-0.46553699999999987
2022,2025,SUSA,caterpillar,CAT,0.620575,0.14,-0.480575
2022,2025,SUSA,3m,MMM,1.330905,0.81,-0.520905
2022,2025,SUSA,intel,INTC,0.746724,0.22,-0.5267240000000001
2022,2025,SUSA,best buy,BBY,0.81746,0.28,-0.5374599999999999
2022,2025,SUSA,cisco systems,CSCO,1.103328,0.56,-0.543328
2022,2025,SUSA,ww grainger,GWW,1.238905,0.59,-0.648905
2022,2025,SUSA,agilent technologies,A,0.955109,0.3,-0.6551089999999999
2022,2025,SUSA,accenture,ACN,1.063146,0.4,-0.6631459999999999
2022,2025,SUSA,apple,AAPL,4.987718,4.31,-0.6777180000000005
2022,2025,SUSA,waters,WAT,0.953848,0.27,-0.683848
2022,2025,SUSA,adobe,ADBE,1.363743,0.5,-0.8637429999999999
2022,2025,SUSA,west pharmaceutical services,WST,1.034869,0.17,-0.864869
2022,2025,SUSA,johnson controls international,JCI,1.403205,0.37,-1.0332050000000002
2022,2025,SUSA,alphabet,GOOG,3.317015,2.2,-1.1170149999999999
2022,2025,SUSA,pepsico,PEP,1.55026,0.1,-1.4502599999999999
2023,2025,SUSA,nvidia,NVDA,2.622897,8.36,5.737102999999999
2023,2025,SUSA,microsoft,MSFT,5.831933,6.38,0.5480669999999996
2023,2025,SUSA,costco wholesale,COST,0.251577,0.75,0.498423
2023,2025,SUSA,advanced micro devices,AMD,0.208524,0.69,0.48147599999999996
2023,2025,SUSA,tractor supply,TSCO,0.166023,0.62,0.45397699999999996
2023,2025,SUSA,s and p global,SPGI,0.590111,1.02,0.42988899999999997
2023,2025,SUSA,tesla,TSLA,1.201554,1.61,0.4084460000000001
2023,2025,SUSA,servicenow,NOW,0.558346,0.91,0.351654
2023,2025,SUSA,gilead sciences,GILD,0.779014,1.08,0.3009860000000001
2023,2025,SUSA,electronic arts,EA,0.372908,0.66,0.287092
2023,2025,SUSA,intuit,INTU,0.848114,1.12,0.27188600000000007
2023,2025,SUSA,autodesk,ADSK,0.539582,0.8,0.26041800000000004
2023,2025,SUSA,nxp semiconductors,NXPI,0.340627,0.59,0.24937299999999996
2023,2025,SUSA,american express,AXP,0.793024,1.02,0.22697600000000007
2023,2025,SUSA,crown castle,CCI,0.174024,0.38,0.205976
2023,2025,SUSA,cummins,CMI,0.601193,0.8,0.19880700000000007
2023,2025,SUSA,nasdaq,NDAQ,0.094237,0.29,0.19576299999999996
2023,2025,SUSA,international business machines,IBM,0.629691,0.81,0.18030900000000005
2023,2025,SUSA,vertex pharmaceuticals,VRTX,0.18184,0.35,0.16815999999999998
2023,2025,SUSA,steris,STE,0.343898,0.48,0.136102
2023,2025,SUSA,idexx laboratories,IDXX,0.565768,0.7,0.1342319999999999
2023,2025,SUSA,prudential financial,PRU,0.766949,0.87,0.103051
2023,2025,SUSA,morgan stanley,MS,1.050694,1.14,0.08930599999999989
2023,2025,SUSA,edwards lifesciences,EW,0.554971,0.63,0.07502900000000001
2023,2025,SUSA,marvell technology,MRVL,0.086114,0.16,0.07388600000000001
2023,2025,SUSA,synchrony financial,SYF,0.119572,0.19,0.070428
2023,2025,SUSA,newmont,NEM,0.243589,0.3,0.05641099999999999
2023,2025,SUSA,trimble,TRMB,0.236137,0.29,0.053862999999999966
2023,2025,SUSA,caterpillar,CAT,0.088385,0.14,0.05161500000000001
2023,2025,SUSA,mercadolibre,MELI,0.209804,0.25,0.04019600000000001
2023,2025,SUSA,iron mountain,IRM,0.13857,0.17,0.031430000000000013
2023,2025,SUSA,ptc,PTC,0.121529,0.14,0.018471000000000015
2023,2025,SUSA,carrier global,CARR,0.163288,0.18,0.016712000000000005
2023,2025,SUSA,lam research,LRCX,0.454708,0.47,0.015291999999999972
2023,2025,SUSA,state street,STT,0.133826,0.14,0.006174000000000013
2023,2025,SUSA,davita,DVA,0.174385,0.18,0.005614999999999981
2023,2025,SUSA,keysight technologies,KEYS,0.307189,0.3,-0.007189000000000001
2023,2025,SUSA,truist financial,TFC,0.10745,0.1,-0.007449999999999998
2023,2025,SUSA,molina healthcare,MOH,0.101117,0.09,-0.011117000000000002
2023,2025,SUSA,cheniere energy,LNG,0.813939,0.8,-0.013938999999999924
2023,2025,SUSA,ppg industries,PPG,0.109083,0.09,-0.019083000000000003
2023,2025,SUSA,trane technologies,TT,1.044289,1.02,-0.024289000000000005
2023,2025,SUSA,avantor,AVTR,0.107962,0.08,-0.027962
2023,2025,SUSA,hubspot,HUBS,0.158216,0.13,-0.02821599999999999
2023,2025,SUSA,ball,BALL,0.167576,0.13,-0.037576
2023,2025,SUSA,lululemon athletica,LULU,0.120831,0.07,-0.05083099999999999
2023,2025,SUSA,hca healthcare,HCA,0.26346,0.21,-0.053460000000000035
2023,2025,SUSA,keurig dr pepper,KDP,0.186929,0.13,-0.05692900000000001
2023,2025,SUSA,automatic data processing,ADP,1.319199,1.26,-0.059199
2023,2025,SUSA,factset research systems,FDS,0.189363,0.13,-0.059363
2023,2025,SUSA,lkq,LKQ,0.473118,0.41,-0.06311800000000001
2023,2025,SUSA,3m,MMM,0.874672,0.81,-0.06467199999999995
2023,2025,SUSA,quanta services,PWR,0.177689,0.11,-0.06768900000000001
2023,2025,SUSA,pentair,PNR,0.835185,0.76,-0.07518499999999995
2023,2025,SUSA,quest diagnostics,DGX,0.537131,0.46,-0.077131
2023,2025,SUSA,ch robinson worldwide,CHRW,0.448673,0.36,-0.088673
2023,2025,SUSA,international flavors and fragrances,IFF,0.230968,0.12,-0.11096800000000001
2023,2025,SUSA,welltower,WELL,0.456644,0.34,-0.11664399999999997
2023,2025,SUSA,salesforce,CRM,1.000762,0.88,-0.12076199999999992
2023,2025,SUSA,humana,HUM,0.216262,0.09,-0.126262
2023,2025,SUSA,dexcom,DXCM,0.233797,0.1,-0.133797
2023,2025,SUSA,hp,HPQ,0.229288,0.08,-0.14928799999999998
2023,2025,SUSA,owens corning,OC,0.248901,0.09,-0.15890100000000001
2023,2025,SUSA,biogen,BIIB,0.261412,0.1,-0.16141199999999997
2023,2025,SUSA,valero energy,VLO,0.305716,0.1,-0.20571599999999998
2023,2025,SUSA,target,TGT,0.380053,0.17,-0.21005299999999996
2023,2025,SUSA,xylem,XYL,0.781284,0.57,-0.21128400000000003
2023,2025,SUSA,verizon communications,VZ,0.637327,0.42,-0.217327
2023,2025,SUSA,huntington bancshares,HBAN,0.515415,0.28,-0.23541499999999993
2023,2025,SUSA,hilton worldwide,HLT,0.342738,0.1,-0.24273799999999998
2023,2025,SUSA,cadence design systems,CDNS,0.744743,0.49,-0.25474300000000005
2023,2025,SUSA,ecolab,ECL,1.350493,1.09,-0.26049299999999986
2023,2025,SUSA,cisco systems,CSCO,0.832147,0.56,-0.2721469999999999
2023,2025,SUSA,aptiv,APTV,0.376127,0.09,-0.286127
2023,2025,SUSA,eversource energy,ES,0.696339,0.39,-0.30633900000000003
2023,2025,SUSA,best buy,BBY,0.590966,0.28,-0.31096599999999996
2023,2025,SUSA,hewlett packard enterprise,HPE,0.621984,0.3,-0.321984
2023,2025,SUSA,west pharmaceutical services,WST,0.500424,0.17,-0.33042399999999994
2023,2025,SUSA,intel,INTC,0.556399,0.22,-0.336399
2023,2025,SUSA,kimberly clark,KMB,0.651604,0.31,-0.34160399999999996
2023,2025,SUSA,linde,LIN,0.480236,0.1,-0.380236
2023,2025,SUSA,danaher,DHR,0.720723,0.34,-0.380723
2023,2025,SUSA,amgen,AMGN,0.774229,0.35,-0.42422899999999997
2023,2025,SUSA,elevance health,ELV,0.803886,0.36,-0.443886
2023,2025,SUSA,waters,WAT,0.786328,0.27,-0.516328
2023,2025,SUSA,oneok,OKE,1.490834,0.89,-0.600834
2023,2025,SUSA,general mills,GIS,1.305691,0.56,-0.7456909999999999
2023,2025,SUSA,ww grainger,GWW,1.368832,0.59,-0.7788320000000001
2023,2025,SUSA,agilent technologies,A,1.089326,0.3,-0.789326
2023,2025,SUSA,adobe,ADBE,1.30615,0.5,-0.8061499999999999
2023,2025,SUSA,merck and,MRK,0.972175,0.16,-0.812175
2023,2025,SUSA,johnson controls international,JCI,1.430254,0.37,-1.060254
2023,2025,SUSA,apple,AAPL,5.378139,4.31,-1.0681390000000004
2023,2025,SUSA,pepsico,PEP,1.731065,0.1,-1.631065
2024,2025,SUSA,nvidia,NVDA,5.574156,8.36,2.785843999999999
2024,2025,SUSA,broadcom,AVGO,0.63961,2.44,1.80039
2024,2025,SUSA,microsoft,MSFT,4.805831,6.38,1.5741689999999995
2024,2025,SUSA,netflix,NFLX,0.202305,0.9,0.697695
2024,2025,SUSA,tesla,TSLA,1.10494,1.61,0.5050600000000001
2024,2025,SUSA,broadridge financial solutions,BR,0.097286,0.58,0.482714
2024,2025,SUSA,s and p global,SPGI,0.575036,1.02,0.444964
2024,2025,SUSA,costco wholesale,COST,0.307082,0.75,0.442918
2024,2025,SUSA,tractor supply,TSCO,0.293721,0.62,0.326279
2024,2025,SUSA,arista networks,ANET,0.107653,0.4,0.292347
